teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_T,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Jonesville,311215,2012,19,5.473684210526316,4.0,104.0,19,4.421052631578948,4.0,84.0,9.0,9.0,10.0,"[311365.0, 311365.0, 311348.0, 311348.0, 311241.0, 311241.0, 311456.0, 311456.0, 311523.0, 311349.0, 311349.0, 311375.0, 311375.0, 311534.0, 311534.0, 311300.0, 311031.0, 311031.0, 311402.0, 311402.0, 311149.0, 311560.0, 311560.0, 311187.0, 311422.0, 311422.0, 311031.0, 311142.0]",0.5263157894736842,20.0,1.0526315789473681,,,,,,,,,,,,,,8.0,3.875,3.0,31.0,8.0,3.375,2.5,27.0,3.0,1.0,5.0,"[311241.0, 311241.0, 311456.0, 311456.0, 311031.0, 311031.0, 311560.0, 311560.0, 311142.0]",0.625,4.0,0.5,11.0,6.636363636363637,6.0,73.0,11.0,5.181818181818182,5.0,57.0,6.0,8.0,5.0,"[311365.0, 311365.0, 311348.0, 311348.0, 311523.0, 311349.0, 311349.0, 311375.0, 311375.0, 311534.0, 311534.0, 311300.0, 311402.0, 311402.0, 311149.0, 311187.0, 311422.0, 311422.0, 311031.0]",0.45454545454545453,16.0,1.454545454545455
Kalamazoo Central,311256,2012,23,4.217391304347826,3.0,97.0,23,7.217391304347826,6.0,166.0,15.0,1.0,8.0,"[311322.0, 311155.0, 311118.0, 311118.0, 311042.0, 311042.0, 311479.0, 311479.0, 311216.0, 311262.0, 311262.0, 311471.0, 311471.0, 311131.0, 311412.0, 311412.0, 311355.0, 311355.0, 311327.0, 311327.0, 311371.0, 311371.0, 311046.0, 311046.0]",0.34782608695652173,-69.0,-3.0,,,,,,,,,,,,,,14.0,5.214285714285714,3.0,73.0,14.0,7.714285714285714,6.0,108.0,7.0,1.0,7.0,"[311322.0, 311155.0, 311479.0, 311479.0, 311262.0, 311262.0, 311471.0, 311471.0, 311131.0, 311412.0, 311412.0, 311355.0, 311355.0, 311371.0, 311371.0]",0.5,-35.0,-2.5,9.0,2.6666666666666665,1.0,24.0,9.0,6.444444444444445,6.0,58.0,8.0,0.0,1.0,"[311118.0, 311118.0, 311042.0, 311042.0, 311216.0, 311327.0, 311327.0, 311046.0, 311046.0]",0.1111111111111111,-34.0,-3.777777777777778
Kalamazoo Christian,311148,2012,14,2.7142857142857144,2.0,38.0,14,5.357142857142857,5.0,75.0,11.0,11.0,3.0,"[311327.0, 311327.0, 311156.0, 311156.0, 311034.0, 311034.0, 311322.0, 311322.0, 311016.0, 311016.0, 311146.0, 311251.0, 311058.0, 311497.0, 311497.0, 311051.0, 311051.0, 311024.0, 311461.0, 311461.0, 311245.0, 311245.0, 311469.0, 311469.0, 311131.0]",0.21428571428571427,-37.0,-2.6428571428571423,,,,,,,,,,,,,,10.0,2.9,2.0,29.0,10.0,4.2,4.0,42.0,7.0,7.0,3.0,"[311327.0, 311327.0, 311156.0, 311156.0, 311016.0, 311016.0, 311146.0, 311251.0, 311058.0, 311051.0, 311024.0, 311461.0, 311461.0, 311245.0, 311245.0, 311469.0, 311469.0]",0.3,-13.0,-1.3000000000000003,4.0,2.25,2.0,9.0,4.0,8.25,7.0,33.0,4.0,4.0,0.0,"[311034.0, 311034.0, 311322.0, 311322.0, 311497.0, 311497.0, 311051.0, 311131.0]",0.0,-24.0,-6.0
Kalamazoo Hackett,311322,2012,16,7.0,7.0,112.0,16,3.4375,2.5,55.0,4.0,9.0,12.0,"[311256.0, 311131.0, 311148.0, 311148.0, 311063.0, 311063.0, 311156.0, 311156.0, 311471.0, 311471.0, 311016.0, 311016.0, 311024.0, 311024.0, 311469.0, 311469.0, 311051.0, 311051.0, 311245.0, 311245.0, 311063.0, 311342.0, 311461.0, 311461.0, 311115.0]",0.75,57.0,3.5625,,,,,,,,,,,,,,6.0,8.5,7.0,51.0,6.0,2.5,2.5,15.0,0.0,4.0,6.0,"[311131.0, 311148.0, 311148.0, 311156.0, 311156.0, 311051.0, 311051.0, 311245.0, 311245.0, 311342.0]",1.0,36.0,6.0,10.0,6.1,6.0,61.0,10.0,4.0,3.0,40.0,4.0,5.0,6.0,"[311256.0, 311063.0, 311063.0, 311471.0, 311471.0, 311016.0, 311016.0, 311024.0, 311024.0, 311469.0, 311469.0, 311063.0, 311461.0, 311461.0, 311115.0]",0.6,21.0,2.0999999999999996
Kalamazoo Heritage Christian,311621,2012,18,5.888888888888889,5.0,106.0,18,5.722222222222222,6.0,103.0,11.0,9.0,7.0,"[377312.0, 377312.0, 311025.0, 311025.0, 311099.0, 311099.0, 311618.0, 311618.0, 311633.0, 311633.0, 311604.0, 311604.0, 377469.0, 377469.0, 311610.0, 311610.0, 311025.0, 311025.0, 311099.0, 311099.0, 311633.0, 311633.0, 311511.0, 377312.0, 311511.0, nan, nan]",0.3888888888888889,3.0,0.16666666666666696,,,,,,,,,,,,,,12.0,5.75,5.0,69.0,12.0,6.166666666666667,6.5,74.0,8.0,2.0,4.0,"[377312.0, 377312.0, 311025.0, 311025.0, 311099.0, 311099.0, 311618.0, 311618.0, 311633.0, 311633.0, 377469.0, 377469.0, nan, nan]",0.3333333333333333,-5.0,-0.41666666666666696,6.0,6.166666666666667,5.5,37.0,6.0,4.833333333333333,4.0,29.0,3.0,7.0,3.0,"[311604.0, 311604.0, 311610.0, 311610.0, 311025.0, 311025.0, 311099.0, 311099.0, 311633.0, 311633.0, 311511.0, 377312.0, 311511.0]",0.5,8.0,1.333333333333334
Kalamazoo Loy Norrix,311471,2012,22,3.727272727272727,2.0,82.0,22,12.545454545454545,13.5,276.0,19.0,8.0,3.0,"[311506.0, 311058.0, 311058.0, 311269.0, 311027.0, 311027.0, 311304.0, 311304.0, 311541.0, 311541.0, 311117.0, 311322.0, 311322.0, 311479.0, 311479.0, 311256.0, 311256.0, 311131.0, 311154.0, 311154.0, 311131.0, 311092.0, 311147.0, 311147.0, 311327.0, 311327.0, 311371.0, 311371.0, 311262.0, 311262.0]",0.13636363636363635,-194.0,-8.818181818181818,,,,,,,,,,,,,,8.0,2.0,2.0,16.0,8.0,14.375,14.5,115.0,8.0,4.0,0.0,"[311269.0, 311027.0, 311027.0, 311117.0, 311322.0, 311322.0, 311479.0, 311479.0, 311131.0, 311131.0, 311371.0, 311371.0]",0.0,-99.0,-12.375,14.0,4.714285714285714,2.0,66.0,14.0,11.5,13.0,161.0,11.0,4.0,3.0,"[311506.0, 311058.0, 311058.0, 311304.0, 311304.0, 311541.0, 311541.0, 311256.0, 311256.0, 311154.0, 311154.0, 311092.0, 311147.0, 311147.0, 311327.0, 311327.0, 311262.0, 311262.0]",0.21428571428571427,-95.0,-6.785714285714286
Kalkaska,311496,2012,20,4.9,4.0,98.0,20,6.8,6.0,136.0,12.0,3.0,8.0,"[311388.0, 311388.0, 311517.0, 311517.0, 311565.0, 311565.0, 311189.0, 311189.0, 311012.0, 311012.0, 311389.0, 311389.0, 311512.0, 311512.0, 311011.0, 311011.0, 311344.0, 311344.0, 311373.0, 311373.0, 311516.0, 311073.0, 311073.0]",0.4,-38.0,-1.8999999999999995,,,,,,,,,,,,,,12.0,4.583333333333333,4.0,55.0,12.0,6.083333333333333,5.0,73.0,7.0,0.0,5.0,"[311388.0, 311388.0, 311565.0, 311565.0, 311012.0, 311012.0, 311389.0, 311389.0, 311344.0, 311344.0, 311373.0, 311373.0]",0.4166666666666667,-18.0,-1.5,8.0,5.375,5.0,43.0,8.0,7.875,7.0,63.0,5.0,3.0,3.0,"[311517.0, 311517.0, 311189.0, 311189.0, 311512.0, 311512.0, 311011.0, 311011.0, 311516.0, 311073.0, 311073.0]",0.375,-20.0,-2.5
Kent City,311204,2012,21,5.190476190476191,4.0,109.0,21,4.523809523809524,4.0,95.0,10.0,6.0,11.0,"[311162.0, 311298.0, 311298.0, 311499.0, 311499.0, 311297.0, 311332.0, 311166.0, 311564.0, 311386.0, 311366.0, 311584.0, 311594.0, 311146.0, 311332.0, 311445.0, 311166.0, 311141.0, 311141.0, 311386.0, 311386.0, 311366.0, 311594.0, 311146.0, 311153.0, 311153.0, 311550.0]",0.5238095238095238,14.0,0.666666666666667,,,,,,,,,,,,,,14.0,5.357142857142857,4.0,75.0,14.0,3.0714285714285716,2.5,43.0,5.0,2.0,9.0,"[311298.0, 311298.0, 311499.0, 311499.0, 311166.0, 311564.0, 311366.0, 311146.0, 311332.0, 311166.0, 311141.0, 311141.0, 311594.0, 311153.0, 311153.0, 311550.0]",0.6428571428571429,32.0,2.285714285714285,7.0,4.857142857142857,2.0,34.0,7.0,7.428571428571429,7.0,52.0,5.0,4.0,2.0,"[311162.0, 311297.0, 311332.0, 311386.0, 311584.0, 311594.0, 311445.0, 311386.0, 311386.0, 311366.0, 311146.0]",0.2857142857142857,-18.0,-2.571428571428572
Kent City Algoma Christian,377469,2012,18,2.9444444444444446,2.0,53.0,18,9.88888888888889,9.5,178.0,16.0,4.0,2.0,"[311633.0, 311633.0, 311618.0, 311618.0, 311025.0, 311025.0, 311633.0, 311633.0, 311187.0, nan, 311099.0, 311099.0, 377312.0, 377312.0, 311621.0, 311621.0, 311618.0, 311618.0, 311025.0, 311025.0, 311099.0, 311099.0]",0.1111111111111111,-125.0,-6.944444444444445,,,,,,,,,,,,,,8.0,1.875,1.5,15.0,8.0,9.0,10.0,72.0,7.0,4.0,1.0,"[311633.0, 311633.0, 311618.0, 311618.0, 311187.0, nan, 311099.0, 311099.0, 311618.0, 311618.0, 311025.0, 311025.0]",0.125,-57.0,-7.125,10.0,3.8,3.0,38.0,10.0,10.6,9.5,106.0,9.0,0.0,1.0,"[311025.0, 311025.0, 311633.0, 311633.0, 377312.0, 377312.0, 311621.0, 311621.0, 311099.0, 311099.0]",0.1,-68.0,-6.8
Kimball Landmark Academy,376927,2012,2,4.5,4.5,9.0,2,6.0,6.0,12.0,1.0,2.0,1.0,"[311067.0, 311067.0, 311067.0, 311067.0]",0.5,-3.0,-1.5,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[311067.0, 311067.0]",,0.0,,2.0,4.5,4.5,9.0,2.0,6.0,6.0,12.0,1.0,0.0,1.0,"[311067.0, 311067.0]",0.5,-3.0,-1.5
Kinde-North Huron,311301,2012,19,5.157894736842105,4.0,98.0,19,4.7894736842105265,3.0,91.0,10.0,2.0,9.0,"[311039.0, 311039.0, 311188.0, 311188.0, 311211.0, 311211.0, 311306.0, 311306.0, 311462.0, 311462.0, 311212.0, 311212.0, 311634.0, 311634.0, 311559.0, 311559.0, 311447.0, 311447.0, 311593.0, 311593.0, 311536.0]",0.47368421052631576,7.0,0.36842105263157876,,,,,,,,,,,,,,9.0,7.555555555555555,11.0,68.0,9.0,1.8888888888888888,2.0,17.0,3.0,0.0,6.0,"[311212.0, 311212.0, 311559.0, 311559.0, 311447.0, 311447.0, 311593.0, 311593.0, 311536.0]",0.6666666666666666,51.0,5.666666666666666,10.0,3.0,1.5,30.0,10.0,7.4,7.0,74.0,7.0,2.0,3.0,"[311039.0, 311039.0, 311188.0, 311188.0, 311211.0, 311211.0, 311306.0, 311306.0, 311462.0, 311462.0, 311634.0, 311634.0]",0.3,-44.0,-4.4
Kingsley,311029,2012,2,2.5,2.5,5.0,2,6.0,6.0,12.0,2.0,1.0,0.0,"[311516.0, 311413.0, 311413.0]",0.0,-7.0,-3.5,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,[311516.0],,0.0,,2.0,2.5,2.5,5.0,2.0,6.0,6.0,12.0,2.0,0.0,0.0,"[311413.0, 311413.0]",0.0,-7.0,-3.5
Kingston,311188,2012,9,6.444444444444445,7.0,58.0,9,3.7777777777777777,2.0,34.0,4.0,5.0,5.0,"[311279.0, 311279.0, 311301.0, 311301.0, 311447.0, 311447.0, 311559.0, 311559.0, 311593.0, 311593.0, 311634.0, 311211.0, 311536.0, 311306.0]",0.5555555555555556,24.0,2.666666666666667,,,,,,,,,,,,,,6.0,5.333333333333333,6.5,32.0,6.0,4.166666666666667,2.0,25.0,3.0,4.0,3.0,"[311279.0, 311279.0, 311301.0, 311301.0, 311559.0, 311559.0, 311593.0, 311593.0, 311634.0, 311211.0]",0.5,7.0,1.166666666666666,3.0,8.666666666666666,8.0,26.0,3.0,3.0,3.0,9.0,1.0,1.0,2.0,"[311447.0, 311447.0, 311536.0, 311306.0]",0.6666666666666666,17.0,5.666666666666666
Laingsburg,311033,2012,7,4.285714285714286,3.0,30.0,7,6.428571428571429,4.0,45.0,5.0,5.0,2.0,"[311209.0, 311514.0, 311357.0, 311149.0, 311246.0, 311246.0, 311364.0, 311364.0, 311354.0, 311354.0, 311071.0, 311349.0]",0.2857142857142857,-15.0,-2.1428571428571432,,,,,,,,,,,,,,1.0,12.0,12.0,12.0,1.0,18.0,18.0,18.0,1.0,4.0,0.0,"[311209.0, 311514.0, 311357.0, 311071.0, 311349.0]",0.0,-6.0,-6.0,6.0,3.0,2.5,18.0,6.0,4.5,3.5,27.0,4.0,1.0,2.0,"[311149.0, 311246.0, 311246.0, 311364.0, 311364.0, 311354.0, 311354.0]",0.3333333333333333,-9.0,-1.5
Lake City,311344,2012,6,2.1666666666666665,1.0,13.0,6,10.5,10.5,63.0,5.0,3.0,1.0,"[311516.0, 311496.0, 311496.0, 311179.0, 311499.0, 311499.0, 311356.0, 311260.0, 311014.0]",0.16666666666666666,-50.0,-8.333333333333334,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,"[311516.0, 311014.0]",,0.0,,6.0,2.1666666666666665,1.0,13.0,6.0,10.5,10.5,63.0,5.0,1.0,1.0,"[311496.0, 311496.0, 311179.0, 311499.0, 311499.0, 311356.0, 311260.0]",0.16666666666666666,-50.0,-8.333333333333334
Lake Fenton,311515,2012,19,5.578947368421052,3.0,106.0,19,4.157894736842105,4.0,79.0,12.0,7.0,6.0,"[311397.0, 311397.0, 311384.0, 311384.0, 311137.0, 311137.0, 311286.0, 311249.0, 311249.0, 311125.0, 311125.0, 311125.0, 311125.0, 311360.0, 311360.0, 311320.0, 311320.0, 311320.0, 311320.0, 311394.0, 311394.0, 311463.0, 311463.0, 311328.0, 311328.0]",0.3157894736842105,27.0,1.421052631578947,,,,,,,,,,,,,,7.0,4.428571428571429,5.0,31.0,7.0,4.714285714285714,5.0,33.0,4.0,2.0,3.0,"[311397.0, 311397.0, 311286.0, 311125.0, 311125.0, 311360.0, 311360.0, 311463.0, 311463.0]",0.42857142857142855,-2.0,-0.2857142857142856,12.0,6.25,2.5,75.0,12.0,3.8333333333333335,4.0,46.0,8.0,5.0,3.0,"[311384.0, 311384.0, 311137.0, 311137.0, 311249.0, 311249.0, 311125.0, 311125.0, 311320.0, 311320.0, 311320.0, 311320.0, 311394.0, 311394.0, 311328.0, 311328.0]",0.25,29.0,2.4166666666666665
Lake Leelanau St Mary,311333,2012,4,2.5,2.5,10.0,4,8.5,8.5,34.0,4.0,2.0,0.0,"[311516.0, 311073.0, 311073.0, 311516.0, 311073.0, 311073.0]",0.0,-24.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.5,2.5,10.0,4.0,8.5,8.5,34.0,4.0,2.0,0.0,"[311516.0, 311073.0, 311073.0, 311516.0, 311073.0, 311073.0]",0.0,-24.0,-6.0
Lake Odessa Lakewood,311406,2012,5,1.6,0.0,8.0,5,5.2,5.0,26.0,4.0,13.0,1.0,"[311264.0, 311264.0, 311051.0, 311259.0, 311259.0, 311442.0, 311442.0, 311105.0, 311132.0, 311132.0, 311337.0, 311016.0, 311016.0, 311514.0, 311514.0, 311461.0, 311461.0, 311362.0]",0.2,-18.0,-3.6,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,"[311264.0, 311264.0, 311442.0, 311442.0, 311105.0, 311337.0, 311461.0, 311461.0, 311362.0]",0.0,-1.0,-1.0,4.0,2.0,2.0,8.0,4.0,6.25,7.5,25.0,3.0,5.0,1.0,"[311051.0, 311259.0, 311259.0, 311132.0, 311132.0, 311016.0, 311016.0, 311514.0, 311514.0]",0.25,-17.0,-4.25
Lake Orion,311257,2012,19,7.157894736842105,7.0,136.0,19,3.8421052631578947,3.0,73.0,6.0,6.0,13.0,"[311009.0, 311009.0, 311009.0, 311507.0, 311485.0, 311309.0, 311309.0, 311490.0, 311619.0, 311619.0, 311169.0, 311164.0, 311507.0, 311507.0, 311346.0, 311485.0, 311485.0, 311030.0, 311490.0, 311490.0, 311164.0, 311164.0, 311169.0, 311169.0, 311049.0]",0.6842105263157895,63.0,3.3157894736842106,,,,,,,,,,,,,,11.0,7.545454545454546,7.0,83.0,11.0,4.181818181818182,3.0,46.0,3.0,2.0,8.0,"[311309.0, 311309.0, 311490.0, 311164.0, 311507.0, 311507.0, 311346.0, 311485.0, 311485.0, 311490.0, 311169.0, 311169.0, 311049.0]",0.7272727272727273,37.0,3.363636363636364,8.0,6.625,7.0,53.0,8.0,3.375,3.0,27.0,3.0,4.0,5.0,"[311009.0, 311009.0, 311009.0, 311507.0, 311485.0, 311619.0, 311619.0, 311169.0, 311030.0, 311490.0, 311164.0, 311164.0]",0.625,26.0,3.25
Lakeview,311290,2012,13,4.769230769230769,3.0,62.0,13,8.615384615384615,6.0,112.0,8.0,12.0,4.0,"[311296.0, 311296.0, 311311.0, 311311.0, 311068.0, 311445.0, 311445.0, 311027.0, 311027.0, 311454.0, 311240.0, 311297.0, 311297.0, 311250.0, 311119.0, 311550.0, 311550.0, 311564.0, 311153.0, 311482.0, 311482.0, 311057.0, 311048.0, 311347.0]",0.3076923076923077,-50.0,-3.846153846153846,,,,,,,,,,,,,,6.0,4.333333333333333,4.0,26.0,6.0,9.0,9.5,54.0,4.0,8.0,1.0,"[311311.0, 311068.0, 311027.0, 311027.0, 311454.0, 311297.0, 311297.0, 311119.0, 311550.0, 311550.0, 311564.0, 311057.0, 311048.0]",0.16666666666666666,-28.0,-4.666666666666667,7.0,5.142857142857143,3.0,36.0,7.0,8.285714285714286,6.0,58.0,4.0,4.0,3.0,"[311296.0, 311296.0, 311311.0, 311445.0, 311445.0, 311240.0, 311250.0, 311153.0, 311482.0, 311482.0, 311347.0]",0.42857142857142855,-22.0,-3.1428571428571432
Lansing Catholic,311132,2012,29,8.379310344827585,8.0,243.0,29,2.5172413793103448,2.0,73.0,5.0,0.0,24.0,"[311605.0, 311605.0, 311527.0, 311527.0, 311216.0, 311216.0, 311116.0, 311116.0, 311105.0, 311105.0, 311514.0, 311514.0, 311530.0, 311530.0, 311406.0, 311406.0, 311264.0, 311013.0, 311013.0, 311570.0, 311147.0, 311513.0, 311513.0, 311035.0, 311035.0, 311401.0, 311138.0, 311526.0, 311526.0]",0.8275862068965517,170.0,5.86206896551724,,,,,,,,,,,,,,14.0,9.928571428571429,9.5,139.0,14.0,1.2857142857142858,1.0,18.0,1.0,0.0,13.0,"[311527.0, 311527.0, 311216.0, 311216.0, 311514.0, 311514.0, 311406.0, 311406.0, 311264.0, 311013.0, 311013.0, 311035.0, 311035.0, 311401.0]",0.9285714285714286,121.0,8.642857142857142,15.0,6.933333333333334,6.0,104.0,15.0,3.6666666666666665,3.0,55.0,4.0,0.0,11.0,"[311605.0, 311605.0, 311116.0, 311116.0, 311105.0, 311105.0, 311530.0, 311530.0, 311570.0, 311147.0, 311513.0, 311513.0, 311138.0, 311526.0, 311526.0]",0.7333333333333333,49.0,3.266666666666667
Lansing Christian,311080,2012,42,2.857142857142857,1.5,120.0,42,10.214285714285714,11.0,429.0,30.0,21.0,9.0,"[311362.0, 311362.0, 311552.0, 311552.0, 311382.0, 311382.0, 311044.0, 311044.0, nan, 311440.0, 311440.0, nan, nan, 311348.0, 311348.0, 311205.0, 311205.0, 311440.0, 311349.0, 311349.0, 311362.0, 311362.0, 311552.0, 311552.0, 311382.0, 311382.0, 311044.0, 311044.0, nan, 311440.0, 311440.0, nan, nan, 311348.0, 311348.0, 311205.0, 311205.0, 311440.0, 311349.0, 311349.0, 311362.0, 311362.0, 311552.0, 311552.0, 311382.0, 311382.0, 311044.0, 311044.0, nan, 311440.0, 311440.0, nan, nan, 311348.0, 311348.0, 311205.0, 311205.0, 311440.0, 311349.0, 311349.0]",0.21428571428571427,-309.0,-7.357142857142856,,,,,,,,,,,,,,18.0,5.0,6.0,90.0,18.0,9.666666666666666,8.0,174.0,9.0,18.0,6.0,"[311552.0, 311552.0, 311382.0, 311382.0, nan, 311440.0, 311440.0, nan, nan, 311205.0, 311205.0, 311552.0, 311552.0, 311382.0, 311382.0, nan, 311440.0, 311440.0, nan, nan, 311205.0, 311205.0, 311552.0, 311552.0, 311382.0, 311382.0, nan, 311440.0, 311440.0, nan, nan, 311205.0, 311205.0]",0.3333333333333333,-84.0,-4.666666666666666,24.0,1.25,1.0,30.0,24.0,10.625,12.0,255.0,21.0,3.0,3.0,"[311362.0, 311362.0, 311044.0, 311044.0, 311348.0, 311348.0, 311440.0, 311349.0, 311349.0, 311362.0, 311362.0, 311044.0, 311044.0, 311348.0, 311348.0, 311440.0, 311349.0, 311349.0, 311362.0, 311362.0, 311044.0, 311044.0, 311348.0, 311348.0, 311440.0, 311349.0, 311349.0]",0.125,-225.0,-9.375
Lansing Eastern,311161,2012,6,1.3333333333333333,1.0,8.0,6,3.8333333333333335,2.5,23.0,4.0,15.0,2.0,"[311513.0, 311219.0, 311259.0, 311259.0, 311514.0, 311105.0, 311554.0, 311254.0, 311254.0, 311038.0, 311400.0, 311400.0, 311442.0, 311526.0, 311151.0, 311151.0, 311424.0, 311264.0, 311568.0, 311140.0, 311520.0]",0.3333333333333333,-15.0,-2.5,,,,,,,,,,,,,,4.0,1.75,2.0,7.0,4.0,4.5,3.0,18.0,2.0,7.0,2.0,"[311259.0, 311259.0, 311514.0, 311554.0, 311254.0, 311254.0, 311400.0, 311400.0, 311442.0, 311424.0, 311140.0]",0.5,-11.0,-2.75,2.0,0.5,0.5,1.0,2.0,2.5,2.5,5.0,2.0,8.0,0.0,"[311513.0, 311219.0, 311105.0, 311038.0, 311526.0, 311151.0, 311151.0, 311264.0, 311568.0, 311520.0]",0.0,-4.0,-2.0
Lansing Everett,311038,2012,7,5.142857142857143,4.0,36.0,7,6.428571428571429,5.0,45.0,4.0,11.0,3.0,"[311438.0, 311154.0, 311154.0, 311105.0, 311219.0, 311513.0, 311259.0, 311259.0, 311424.0, 311554.0, 311554.0, 311161.0, 311254.0, 311442.0, 311568.0, 311151.0, 311527.0, 311140.0]",0.42857142857142855,-9.0,-1.2857142857142856,,,,,,,,,,,,,,4.0,6.75,5.5,27.0,4.0,5.25,5.0,21.0,2.0,6.0,2.0,"[311154.0, 311154.0, 311105.0, 311219.0, 311554.0, 311554.0, 311161.0, 311568.0, 311151.0, 311527.0]",0.5,6.0,1.5,3.0,3.0,4.0,9.0,3.0,8.0,6.0,24.0,2.0,5.0,1.0,"[311438.0, 311513.0, 311259.0, 311259.0, 311424.0, 311254.0, 311442.0, 311140.0]",0.3333333333333333,-15.0,-5.0
Lansing Sexton,311568,2012,11,1.6363636363636365,1.0,18.0,11,14.454545454545455,14.0,159.0,11.0,4.0,0.0,"[311354.0, 311354.0, 311207.0, 311207.0, 311013.0, 311013.0, 311442.0, 311151.0, 311151.0, 311254.0, 311254.0, 311038.0, 311161.0, 311354.0, 311354.0]",0.0,-141.0,-12.818181818181818,,,,,,,,,,,,,,6.0,1.5,1.0,9.0,6.0,15.666666666666666,14.0,94.0,6.0,2.0,0.0,"[311354.0, 311354.0, 311013.0, 311013.0, 311442.0, 311254.0, 311254.0, 311161.0]",0.0,-85.0,-14.166666666666666,5.0,1.8,1.0,9.0,5.0,13.0,13.0,65.0,5.0,2.0,0.0,"[311207.0, 311207.0, 311151.0, 311151.0, 311038.0, 311354.0, 311354.0]",0.0,-56.0,-11.2
Lansing Waverly,311140,2012,2,2.0,2.0,4.0,2,5.0,5.0,10.0,2.0,7.0,0.0,"[311259.0, 311259.0, 311442.0, 311216.0, 311216.0, 311105.0, 311105.0, 311161.0, 311038.0]",0.0,-6.0,-3.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,"[311442.0, 311216.0, 311216.0, 311038.0]",,0.0,,2.0,2.0,2.0,4.0,2.0,5.0,5.0,10.0,2.0,3.0,0.0,"[311259.0, 311259.0, 311105.0, 311105.0, 311161.0]",0.0,-6.0,-3.0
Lapeer East,311574,2012,24,6.666666666666667,6.0,160.0,24,3.0416666666666665,3.0,73.0,4.0,2.0,20.0,"[311303.0, 311303.0, 311079.0, 311079.0, 311113.0, 311436.0, 311436.0, 311233.0, 311233.0, 311138.0, 311321.0, 311321.0, 311494.0, 311494.0, 311278.0, 311278.0, 311072.0, 311384.0, 311384.0, 311138.0, 311138.0, 311328.0, 311328.0, 311249.0, 311249.0, 311283.0]",0.8333333333333334,87.0,3.6250000000000004,,,,,,,,,,,,,,9.0,7.222222222222222,5.0,65.0,9.0,2.888888888888889,3.0,26.0,0.0,0.0,9.0,"[311079.0, 311079.0, 311233.0, 311233.0, 311494.0, 311494.0, 311384.0, 311328.0, 311328.0]",1.0,39.0,4.333333333333334,15.0,6.333333333333333,6.0,95.0,15.0,3.1333333333333333,3.0,47.0,4.0,2.0,11.0,"[311303.0, 311303.0, 311113.0, 311436.0, 311436.0, 311138.0, 311321.0, 311321.0, 311278.0, 311278.0, 311072.0, 311384.0, 311138.0, 311138.0, 311249.0, 311249.0, 311283.0]",0.7333333333333333,48.0,3.1999999999999997
